"id","content","publishTime","sid","zan","nozan"
"18980","不留联系方式…","2017-10-14 20:43:10","4494","0","0"
"18981","毕竟宇宙机……","2017-10-14 20:47:34","4496","0","0"
"18982","偷外卖的人不一定穷","2017-10-14 21:24:06","4500","3","0"
"18983","参加活动","2017-10-14 22:05:12","4502","0","0"
"18984","知道了告诉我一下呗。。QAQ","2017-10-14 22:53:48","4503","0","0"
"18985","看英语电影","2017-10-14 22:54:28","4503","0","0"
"18986","参加社团，同大三","2017-10-14 22:54:49","4502","0","0"
"18987"," @#2 总不会是富","2017-10-14 22:55:24","4500","0","2"
"18988"," @#3 都不一定的，人心复杂。","2017-10-14 22:57:05","4500","1","0"
"18989","人心？我觉得就是教养不够，没素质","2017-10-14 22:58:21","4500","2","0"
"18990"," @#4 我还是保留观点，在这个问题上。人心复杂我是同意。但要有诱因。","2017-10-14 22:58:23","4500","0","0"
"18991","因为害怕仅仅是好感 然后过段时间新鲜感没了 吵架 冷战分手 更可怕的是没吵 慢慢地两个都不找对方 然后突然有一天一个人说 分手吧 另一个说 好","2017-10-14 23:05:32","4484","0","0"
"18992","其实我想说，你文采不错⊙▽⊙","2017-10-14 23:15:02","4498","2","0"
"18993","不是他们忽略你，是你无形的把自己隔开了","2017-10-14 23:16:24","4497","0","0"
"18994","今晚能睡着么？","2017-10-14 23:20:00","4504","0","0"
"18995","加油","2017-10-14 23:20:33","4504","0","0"
"18996","注定不眠之夜","2017-10-14 23:21:42","4504","0","0"
"18997"," @#1 你这句话更扎心了","2017-10-14 23:22:26","4504","0","0"
"18998","只是借口，或许觉的你不合适他吧","2017-10-14 23:29:29","4504","0","0"
"18999"," @#5 我觉得他出轨了","2017-10-14 23:30:58","4504","1","0"
"19000","卧槽？？？这种话居然真的说的出来？不甘心只谈一次恋爱？想体验和别的女生在一起的感觉？悄主，如果他以后回头找你说体验了一下还是感觉你好的话，请一个巴掌甩他脸上。","2017-10-14 23:32:11","4504","1","0"
"19001","借口，绝壁的。估计撩了别人了。既然分了就别留恋，时间过去了，会发现算个狗屁呀。不是谁离了谁不能过的事儿。加油","2017-10-14 23:33:09","4504","1","0"
"19002","请问，可以申请调监控看看吗？","2017-10-14 23:33:37","4500","0","0"
"19003"," @#7 其实我今晚都想打他……他有过前科，之前他在微信勾搭别的妹子被我发现了，我还原谅了他，这一次他又莫名其妙地……唉……","2017-10-14 23:34:02","4504","0","0"
"19004"," @#8 道理都懂，还是撕心裂肺地哭了一晚","2017-10-14 23:35:33","4504","1","0"
"19005","此评论已被删除","2017-10-14 23:36:49","4504","0","0"
"19006","此评论已被删除","2017-10-14 23:37:44","4504","0","0"
"19007","可以。至少有过不怂。 怂人何其多","2017-10-14 23:37:53","4498","1","0"
"19008","看你男友这样，分手也可能是最好的选择吧","2017-10-14 23:38:17","4504","1","0"
"19009"," @#7 你是说快递那个吗？看过了，是晚上去偷的，只能看个轮廓，没办法明确辨认","2017-10-14 23:38:18","4500","0","0"
"19010","你和会有一个更爱你的人的，不要哭，beautiful girl","2017-10-14 23:39:13","4504","0","1"
"19011","真的有啊，我还想过会不会有人去偷快递外卖什么的?","2017-10-14 23:39:21","4500","0","0"
"19012"," @#9 狗改不了吃屎的，这种人真的早分早好。恭喜你摆脱了渣男，就是求你以后千万别心软再回头，相信你也认清了这个人的本质。要知道好男生还是很多的，这种渣男分了是人生一大幸事！","2017-10-14 23:39:22","4504","1","0"
"19013","此评论已被删除","2017-10-14 23:40:20","4500","0","0"
"19014"," @#14 我这辈子都不再信任何男的……","2017-10-14 23:40:34","4504","0","0"
"19015"," @#9 你才知道啊？唉～偷外卖已经成常态了","2017-10-14 23:41:00","4500","0","0"
"19016","真的很不成熟……男人天性确实会这样，但他这样对你说明他不够爱你，你觉得他对你很贴心或许只是你很爱他所导致的假象及心理安慰，so期待更好的等着你，哭过就重新开始笑～","2017-10-14 23:41:39","4504","0","0"
"19017"," @#10 学习使你快乐 。都他妈成年人，没准能在哪碰见对眼的呢。勿留恋，不值得。别低头，皇冠?会掉。 妹妹你大步的往前走呀～","2017-10-14 23:44:01","4504","1","0"
"19018","呵呵，不会的。可能会多一点戒心吧，但你会遇到一个值得信任的人的","2017-10-14 23:45:41","4504","0","0"
"19019"," @#16 别这么绝对，我告诉你，绝对只是气话，大好时光你一把都抓不住 。像我这么好的男生，啧啧，真好。","2017-10-14 23:45:55","4504","0","0"
"19020","同感啊","2017-10-14 23:47:31","4464","0","0"
"19021","更希望一次就找到那个她","2017-10-14 23:47:46","4504","1","0"
"19022"," @#21 祝你早点找到她，珍惜她","2017-10-14 23:53:02","4504","0","0"
"19023","还好，我从来没点过外卖","2017-10-14 23:57:33","4500","0","0"
"19024","此评论已被删除","2017-10-14 23:58:24","4504","0","0"
"19025","他是不是在妹子特么多的高校，这么不珍惜。哎，找个女盆友多艰难啊，想想就哭","2017-10-15 00:00:55","4504","0","0"
"19026"," @#24 他是华工的，我是广外的。","2017-10-15 00:03:13","4504","0","0"
"19027","两个人的关系，到了一定的程度，要么渐入佳境、水乳交融，要么就刺伤彼此，不可收拾。这是必然发生的。

《小王子》里说：“如果你要驯服一个人，就要冒着掉眼泪的危险。”

掉眼泪也不全是坏事，如果这样的经历，能让我们更了解爱，不再为得到或失去的执念所困，一切也算值得。","2017-10-15 00:03:46","4504","0","0"
"19028"," @#26 我一直想稳定下来，我没有什么执念，不想得到谁，只想一直有人作伴","2017-10-15 00:06:37","4504","0","0"
"19029","没事，经历过了才成长，不能否定你们之间的一切，毕竟你们之间肯定有过很美好的时光，慢慢走出去，还有一片大森林 ，唉怎么说，这些路都要自己去走，加油","2017-10-15 00:09:19","4504","0","0"
"19030","窝工还有这样的人啊，梁上君子，抓住马上开除不谢","2017-10-15 00:12:07","4500","0","0"
"19031"," @#13 以前我也觉得不会有，可是今天下午惨剧发生在我身上之后，唉～～～","2017-10-15 00:13:08","4500","0","0"
"19032","原来哭到无力的时候连抓住被子的力气都没有","2017-10-15 00:15:35","4504","0","0"
"19033","此评论已被删除","2017-10-15 00:17:29","4500","0","0"
"19034","哭哭哭吧","2017-10-15 00:18:00","4504","0","0"
"19035"," @#15 很早之前就和同学想过，但不现实。不可能装摄像，自己去蹲，太废时间","2017-10-15 00:19:18","4500","0","0"
"19036"," @#16 把外卖打开，然后&amp;#￥%，再放回去……可怕可怕我怎么会想这种东西……","2017-10-15 00:22:07","4500","1","0"
"19037","有一个民谣青年曾说：最单纯的喜欢就是，就算你拒绝了我，我对你也永远没有埋怨。但我不会再靠近了。如果你有求于我，我依然会鞠躬尽瘁。从今往后我会把喜欢藏起来，不再招摇过市了，我会努力过得好，希望你也是。","2017-10-15 00:22:43","4504","0","0"
"19038"," @#17 我还真没想过这个，看来还是你比较可怕，2333不过这样没用，最好的结果就是能抓到小偷，给予惩罚，让其改过","2017-10-15 00:23:52","4500","0","0"
"19039","俏主，真的想明白自己想要什么了吗？为什么以前会任性无理取闹呢？唉...","2017-10-15 00:27:39","4501","0","0"
"19040"," @#18 不是啦，你不要想得太恐怖d(ŐдŐ๑)比如加点芥辣什么的搞一下而已。这样吃也不是，不吃也不是，作为报复也可以啦～_(:з」∠)_","2017-10-15 00:27:40","4500","0","0"
"19041"," @#19 我以为你想弄点泻药什么的，不过这样没意义啊，我还浪费个外卖，心疼","2017-10-15 00:28:38","4500","0","0"
"19042","不忘初心哦，加油","2017-10-15 00:30:01","4495","0","0"
"19043"," @#20 好人难做哇，你这种还有反击的可能，我被偷了两把大伞，欲哭无泪(´;︵;`)","2017-10-15 00:30:29","4500","0","0"
"19044"," @#21 真的是可恨，我有次下大雨打了伞去北二便利店，伞放在门口，买完东西出来伞就不见了，前后不过两分钟，然后雨很大，我只能拿了把和我原来那把差不多的，我内心自我着：就当是前面那个人拿错了吧！然而……唉～你伞在哪被拿","2017-10-15 00:33:35","4500","0","0"
"19045","为什么深入骨髓的爱没能走下去呢？有些可惜啊","2017-10-15 00:34:19","4486","0","0"
"19046"," @#22 你这种还勉强可以说可能拿错……我两次都是放在椅子下面（一次饭堂一次课室），离开一下忘拿，回去就没了，这种总不可能被拿错吧-_-||","2017-10-15 00:36:27","4500","0","0"
"19047"," @#23 嗯，所以说就是因为太没素质了。我高中的同班同学大部分都上不了华工这样的学校，但是偷外卖和偷伞这样的事他们也不会干，德智体美劳，德在智前，然而很多人却忽略了最重要的，先做人，再成才","2017-10-15 00:39:44","4500","0","0"
"19048"," @#24 都说到这份上了，再举个例子，想知道总共有多少人为了拿国励而虚假贫困建档？！家庭人均收入不足一千才算一般困难（已经是最宽松的条件，特殊困难更低），我就想问到底有谁真正满足？！","2017-10-15 00:46:16","4500","0","0"
"19049","分享歌词：
他不懂你的心假装冷静，他不懂爱情把它当游戏，他不懂表明相爱这件事，除了对不起就只剩叹息，他不懂你的心为何哭泣，窒息到快要不能呼吸。","2017-10-15 00:47:02","4504","0","0"
"19050"," @#25 这是个老问题了","2017-10-15 00:47:52","4500","0","0"
"19051"," @#26 我做不出这种事，但也咽不下这口气。不过这件事唯一的好处就是又检验了身边一批人。╰（'□′）╯ ","2017-10-15 00:51:11","4500","0","0"
"19052","嗯，的确","2017-10-15 00:51:37","4500","0","0"
"19053","悄主，睡了吗","2017-10-15 01:52:20","4504","0","0"
"19054","谁与共婵娟","2017-10-15 02:09:45","4505","0","0"
"19055"," @#1 没有人 只是觉着写的好 真好 人长久 不好嘛","2017-10-15 02:15:06","4505","1","0"
"19056","你去跟他说啊跟这儿逼逼有什么用","2017-10-15 03:39:34","4506","8","0"
"19057","此评论已被删除","2017-10-15 07:29:36","4504","0","0"
"19058"," @#31 他估计是玩腻了。碰到渣男，何必为其哭泣？自己振作起来，你会碰到更好的只想守护你的他","2017-10-15 07:31:49","4504","0","0"
"19059","想明白了，我只想要他……唉","2017-10-15 07:35:14","4501","0","0"
"19060"," @#32 悄主，为你的眼泪感到可惜！你流泪，证明你动情很深，你是真心付出感情的，可是他却不懂得珍惜，他是带着玩玩的心态跟你在一起的，他是个极其不负责任的人，是个很花心的人，他这样对你，总有一天他也会遇到一个给他绿帽子的人的，毕竟善恶终有报！
悄主，好好睡一觉，醒来就不用忘掉这一切，只是变得不在乎了就行","2017-10-15 08:37:48","4504","0","0"
"19061","此评论已被删除","2017-10-15 08:41:28","4505","0","0"
"19062","每年中秋都会这样想","2017-10-15 08:42:21","4505","0","0"
"19063","除了口头承诺，关键是让他看到你的实际行动和改变～","2017-10-15 09:36:43","4501","0","0"
"19064","母胎  ?  ? ?  ","2017-10-15 09:44:44","4511","0","0"
"19065","莫急莫慌，还有往年试题作为复习参考～华工考试的试题，没那么灵活多变的。发挥文科特长，到时候背下来吧","2017-10-15 09:56:55","4510","0","0"
"19066","对啊对啊。你若盛开，蝴蝶自来嘛","2017-10-15 09:58:58","4507","0","0"
"19067","再加一个，还有那些说自己圈子小的……","2017-10-15 10:17:28","4516","0","0"
"19068","不要慌，抱紧身边的大腿，复习的时候多刷题，听不懂也能过","2017-10-15 10:22:37","4510","1","0"
"19069","不要怂，虽然也不大可能。","2017-10-15 10:27:02","4513","0","0"
"19070","不要慌，很多和以前关系不大的，考试前弄明白几套卷子就OK啦","2017-10-15 10:29:14","4510","1","0"
"19071","810595831➕","2017-10-15 10:30:48","4464","0","0"
"19072","我华工博士，我女朋友今年专科毕业","2017-10-15 10:34:10","4414","0","0"
"19073","你说的这些我全都经历过，我考进华工的分数线很低，基础感觉和其他人不在一个层次上，整个大一都荒废了，挂科，学业预警，重修全都齐了。到现在才知道，其实当初最大的问题是心理问题，其实考过那么多次试，我发现其实只要你把平时的作业搞懂了，考个及格并不难，华工的题目类型和平时作业差不多，并不多变，有时还有原题，而且第一次考有平时分的加成，只要你平时作业认真做了，不旷课，基本上卷面分50+就能过了。所以我建议你别那么焦虑，现在才刚刚开始机会还很多，先别想太多，也不要想失败会怎样怎样，因为这样会自己给自己很大的压力，到后面你可能会承受不住，导致心理出现问题，然后就可能就会想逃避，不想学习。我以前就经历过。学弟（妹）和我大一的时候很像，现在你还有机会，先把精力放在学习上，不懂就问同学，别想后果会怎样怎样。","2017-10-15 10:35:29","4510","3","0"
