"id","gender","grade","content","award","publishTime"
"11046","女生","大二","想问大学城的小伙伴，谁有在校外租房的经验呢？本人有考虑以后在校外租房，想咨询一下有经验的小伙伴，非找合租的伙伴。","诚挚的感谢和可爱多哟~","2017-09-25 09:22:52"
"11047","男生","研究生","灯神，我是华工学生，需要拍一些生活照，求摄影师，价格好谈","","2017-09-25 10:00:57"
"11048","女生","研究生","灯神你好，本人大头虾一只，于上周三-周五（20-22号）在B8-一饭的路上，或者在一饭内（一楼到三楼都有可能）遗失了我的耳机，白色的耳机放在一个黑色索尼小包里，虽然过去了很久找回的机会有点渺茫，但还是希望能把它找回来??","一个小红包或者一顿饭","2017-09-25 10:31:37"
"11049","女生","大四","灯神啊灯神，我朋友是一个很棒棒哒妹子，想要在大四的时候找一个还能一起去图书馆的男生（北校哦），最好还能一起脱单啦（已征得好友同意啦）","","2017-09-25 11:21:56"
"11050","女生","大三","课本版本对不上，现求一本书：李琳，邹焱飚，机械原理教程［M］.清华大学出版社，2014

","非常感谢，一个红包～","2017-09-25 11:36:38"
"11051","女生","非在校学生","求好心人借个卡刷饭堂，救命之恩不胜感激～","条件私聊～尽量满足～","2017-09-25 11:56:04"
"11052","女生","非在校学生","万能灯，我想问一下有没有人要出二手小冰箱哇，想要一台能放宿舍装水果的小冰箱。","","2017-09-25 12:08:10"
"11053","女生","大二","想找可以一起约饭的小仙女?想找那种平时比较闲，收藏夹码了一堆吃的想要周末出去吃，却又找不到人一起的小仙女? 想找那种和我一样超级爱各种奶茶和茶饮，爱各种好看的店的小仙女? 来自南校大二没人约饭客户端","以后也一次吃很多很多的食物，喝很多很多的奶茶吧！","2017-09-25 12:47:27"
"11054","女生","研究生","灯神，这里有一只大头虾，于上周三—周五（20-22号）在B8至一饭的路上，或在一饭内（一楼到三楼均有可能）遗失了一副耳机，白色的耳机装在一个小小的黑色小包里，虽然时间有点久了找回的机会很渺茫，但还是抱着一线希望来这里求助，希望能把它找回来??","一个红包或者一顿饭都ok","2017-09-25 12:52:38"
"11055","女生","大二","有没有国企小姐姐!!来一起玩啊!!一起造作啊!!一起追星啊!!阿米和各家唯饭也都可以一起玩啊!!!拒绝撕逼，拒绝白嫖!!","一起舔屏一起追con吧!!❤","2017-09-25 13:00:48"
"11056","女生","大二","南校大二妹子，想找人十一出去玩，希望在广东省内","你需要什么呢","2017-09-25 13:14:55"
"11057","女生","大三","灯神，求赐我大神帮忙！
在Mac上安了win10，但是不能联网。最近想要重新安一个vs2010但是以前安过现在就没法修改安装路径了，以前的残留因为没有联网所以没有强力卸载软件可以安也卸载不干净，在控制面板删除还是卸载不干净，于是陷入了僵局，求大神可以指点一下。","红包红包 或者请吃饭也可以呀","2017-09-25 13:20:00"
"11058","女生","大三","大三啦，一个活泼开朗爱笑的女孩子～喜欢幽默阳光积极向上有品位的男生，可以不用太帅但是要有趣哟。高冷拽拽的男生就算了，加我记得备注专业姓名","","2017-09-25 13:26:45"
"11059","男生","研究生","想找个人一起去割双眼皮～","*^_^*","2017-09-25 13:56:27"
"11060","男生","研究生","我们是一支初创教育服务团队，想扩大团队成员并招募兼职实习生。
我们期待有大学城校区对文案策划、市场营销、产品运营感兴趣的大二及以上同学加入。
","你猜","2017-09-25 14:27:05"
"11061","女生","大五","灯神啊灯神 我想要求借或者租到一张闲置的饭卡 租的话租金不要太高 因为建筑考研党在这边吃饭什么的很不方便 以前同学的他注销了?  希望有好心人能够帮到我～","希望有人愿意借的话更好 租的话租金不要超过二十每个月 学生党在这边复习比较穷 (｡ŏ_ŏ) 谢谢好心人！","2017-09-25 14:27:19"
"11062","男生","研究生","我们是一支初创教育服务团队，想扩大团队成员并招募兼职实习生。
我们期待有大学城校区对文案策划、市场营销、产品运营有一定基础的大二以上同学加入。
","来谈呀","2017-09-25 14:30:18"
"11063","男生","研究生","我们是一支初创教育服务团队，想扩大团队成员并招募兼职实习生。
我们期待有大学城校区对文案策划、市场营销、产品运营有一定了解的大二以上同学加入。
","你说呀","2017-09-25 14:33:23"
"11064","男生","研究生","我们是一支初创教育服务团队，想扩大团队成员并招募兼职实习生。
我们期待有大学城校区对文案策划、市场营销、产品运营有一定了解的大二以上同学加入。
","你说呀","2017-09-25 14:34:59"
"11065","男生","研究生","我们是一支初创教育服务团队，想扩大团队成员并招募兼职实习生。
我们期待有大学城校区对文案策划、市场营销、产品运营有一定了解的大二以上同学加入。
","一个小礼物","2017-09-25 14:39:00"
"11066","男生","研究生","我们是一支初创教育服务团队，想扩大团队成员并招募兼职实习生。
我们期待有大学城校区对文案策划、市场营销、产品运营有一定了解的大二以上同学加入。
","小礼物","2017-09-25 14:40:03"
"11067","男生","大四","找个女孩子吧。你不用告诉我你是谁，只要我们能聊聊天，讲一讲心里面不知道跟谁说的话，大概就不会那么孤独了吧。","一个可以让你倒心里垃圾的垃圾桶。","2017-09-25 15:18:34"
"11068","女生","博士","小灯神啊小灯神，我有这周三27号长隆水上乐园双人票一张，由于临时有事去不了，现出，RMB190，可小刀。","给你跟男票女票一起去水上乐园嗨的机会","2017-09-25 15:25:39"
"11069","女生","大三","建了一个北十五的外卖拼单群，拼一点点等各种，欢迎北十五的仙女们来加呀~","","2017-09-25 15:36:18"
"11070","男生","非在校学生","明天，长隆水上乐园夜场。多一张票，有妹纸想去玩么，带你飞，免费！","免费","2017-09-25 16:03:47"
"11071","男生","大三","灯神灯神，想认识华工计算机或者软件学院考研成功的学长学姐，取取经，求一点指导和经验。","一顿饭，或者请喝东西，都可以的。","2017-09-25 16:23:38"
"11072","男生","大四","神灯啊神灯！我是中大大四男生啦！想多交些外校朋友！可以平时聊天、约饭。甘当情感垃圾桶！啊我兼职卖卖鞋子八九百的正品雨天趟水太心疼啦！即便是雨天，相信你也需要一双美美的小白鞋让自己美美哒！价格绝对公道喔！交朋友买鞋子都快来加我吧！??","给你一个好朋友   
还有大大的折扣！！！","2017-09-25 16:56:52"
"11073","女生","大二","北校大二的我即将选择导师，我想选南校的导师，但我并不知道哪些老师是南校的…求助","请你喝益禾堂呀~~~","2017-09-25 17:39:02"
"11074","男生","大二","灯神啊灯神，我25号在穗石复印店看到一个女生，长得很像宋茜，我发誓是我见过极漂亮的人。我还无耻地和她对视了一眼hhhhhh，不知道能不能得到宝贵的联系方式","请吃饭","2017-09-25 18:00:22"
"11075","女生","大三","灯神！10月3日晚广州的小林未郁演唱会，有没有大学城校区的小伙伴也要去的，我怕太晚了单独回来不安全，想求个队友一起走～","一个同好！","2017-09-25 19:33:18"
"11076","女生","大三","求周四晚上辅修保险学原理的同学！！！拜托拜托～请联系我","红包？你喜欢","2017-09-25 19:36:26"
"11077","男生","大四","灯神啊灯神呀，我想买一辆二手的自行车，最好能变速的。希望有小伙伴能帮助我。","一次合作&amp;一个朋友","2017-09-25 19:39:34"
"11078","女生","大一","大二女生，因为在一个女生少的专业，没有一个可以玩的朋友，只能说是同学，好想有一个朋友，可以一起吃饭，一起周末学习，逛街，想找一个美丽的小仙女，我们一起玩吧，非诚勿扰","","2017-09-25 19:48:43"
"11079","男生","研究生","灯神啊灯神，我是华工化院研二的男生，喜欢看书喜欢中国诗词，想要学习英语口语，想找一位母语是英语的小伙伴共同学习，我可以教他中文，一起进步！","请女生吃饭！请男生打电动！","2017-09-25 22:36:39"
"11080","男生","研究生","灯神啊灯神，我想要一辆二手的小电驴，有没有转手的小伙伴呀","合适的票子（钱?）","2017-09-25 22:46:56"
"11081","女生","大一","机汽学院15级谭同学的绿卡","","2017-09-25 22:54:04"
"11082","男生","大三","周日在一饭路上发传单的女生，本来我想过去跟你领一张传单的，尽管我骑着自行车，但是看到你笑起来好可爱的那一瞬间，我反而不好意思去领传单了´-ι_-｀","陪你一起发传单好不好？","2017-09-25 22:56:36"
"11083","男生","大四","有么有一起交流探讨一下红楼梦的?","思想交流，回报怕是没有hhhh","2017-09-25 23:09:33"
"11084","女生","大一","希望找到大学城或者广州的手帐同好！
如果有拼米团最好啦！自己入胶带心太累了！muamua~","emmm可以交换分装啊！！！！我塞小礼物啊！！！","2017-09-25 23:31:46"
"11085","男生","大四","武当山下静修多日，本以为身体强健，却因一碗牛肉面面诱发咽炎，又遭秋老虎侵袭感染风寒，头疼欲裂，突然想起还有小灯神这波骚操作，忍痛支身强发一条，请问正宗的酸辣粉是哪个地区的，我要去入地狱","可以陪我一起去吃？","2017-09-25 23:51:51"
"11086","女生","研究生","男舞伴，拉丁舞龄5年以上谢谢~","","2017-09-26 00:13:34"
"11087","女生","大三","灯神啊，求初级会计师的书（去年的），希望便宜些","红包？请吃饭？","2017-09-26 00:20:13"
"11088","女生","大三","想知道工管和金融辅修的课表~有哪个可爱的小宝贝可以告诉我吗？如何可以借一下教材就better了","一点点，红包or你的一个小心愿都可以的呢","2017-09-26 00:29:49"
"11089","女生","大二","呜呜 昨天看到有小伙伴帮狗狗寻主人 燃起了我想抱住狗的热情 学校里面都很少人养狗 (-.-)你们撸猫而我却像撸狗 有没有小哥哥小姐姐 愿意分享你的狗狗给我抱抱 摸摸(｡ì _ í｡) 我可以帮你带它去拉粑粑","一个红包 或者国庆帮你照看它半天","2017-09-26 00:30:42"
"11090","女生","非在校学生","帮我提他说一句话“我永远永远爱你，祝你幸福”","都可以","2017-09-26 00:57:40"
"11091","女生","非在校学生","帮我提他说一句“我永远永远爱你”
电话18520095207","你们说","2017-09-26 01:00:31"
"11092","男生","博士","基本情况：华工理工科博士，现博一，湖南人，91年生，身高170cm，体重64kg，性格比较温和安静，为人真诚有爱心有孝心。兴趣爱好:音乐，电影，旅游；乒乓球，羽毛球，轮滑，象棋都比较擅长。学习较好，爱钻研，喜欢学习和尝试一些新的东西。本人是一个很努力，有上进心的男生，热爱科研，对未来有自己的规划，本人心地比较善良，性格好没脾气。希望遇到积极向上的女生，最好和我有相似的兴趣爱好，性格互补或相似均可，最好是硕博。诚心征友。真诚希望能遇到合适的另一半。","","2017-09-26 01:04:58"
